copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup
GCA_020423425.1-JAEMTY010000149.1-19952-25859-C-GCA_918358865.1:rnd-5_family-2504	GCA_916999025.1-OU779867.1-30558504-30564420-C-GCA_918358865.1:rnd-5_family-2504	851444	948	GCA_918358865.1:rnd-5_family-2504	GCA_918358865.1:rnd-5_family-2504	Chrysopa_pallens	Orgyia_antiqua	DNA/Academ-1	375	665.33514	98.918	5917	1	5907	1	5915	0.00909151453878891	0.00754869539809187	3663	61853	16393
GCA_916999025.1-OU779867.1-30558504-30564420-C-GCA_918358865.1:rnd-5_family-2504	GCA_907165245.1-OU015605.1-10036621-10042528-C-GCA_918358865.1:rnd-5_family-2504	948	523556	GCA_918358865.1:rnd-5_family-2504	GCA_918358865.1:rnd-5_family-2504	Orgyia_antiqua	Habrosyne_pyritoides	DNA/Academ-1	426	178	98.966	5898	30	5915	21	5907	0.00507559797299975	0.00583550870170504	4254	144370	35547
GCA_015342795.1-CM027189.1-80303989-80308945-C-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-16587378-16592422-+-GCA_000762945.2:rnd-6_family-2710	851441	351888	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	94.635	4977	32	4956	5040	180	0.0157664688022297	0.0296965913696603	2544	99129	80521
GCA_907164885.1-OU015492.1-223228090-223232607-C-Helitron-2_PM_Helitron_Petromyzon	GCA_002891405.2-NEVH01019368.1-152337-156988-C-Helitron-2_PM_Helitron_Petromyzon	899	814	Helitron-2_PM_Helitron_Petromyzon	Helitron-2_PM_Helitron_Petromyzon	Dolomedes_plantarius	Cryptotermes_secundus	RC/Helitron	343	1100.062	89.039	4507	1	4458	218	4651	0.0880515944725463	0.0955589878979546	1845	96179	80519
GCA_019447015.1-CM033476.1-199065638-199070731-C-GCA_905171765.1:ltr-1_family-647	GCA_905171765.1-LR991671.1-479998695-480003752-+-GCA_905171765.1:ltr-1_family-647	352	1397347	GCA_905171765.1:ltr-1_family-647	GCA_905171765.1:ltr-1_family-647	Hymenochirus_boettgeri	Bufo_bufo	LTR/Gypsy	268	422	81.822	4742	380	5091	5038	367	0.0960680487645448	0.434255718828409	3240	9250	4412
GCA_021130785.1-CM037686.1-205870142-205875255-+-GCA_918358865.1:rnd-2_family-43	GCA_017312745.1-BOPP01000187.1-1942259-1947762-+-GCA_918358865.1:rnd-2_family-43	698	851632	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Gryllus_bimaculatus	RC/Helitron	359	761.15	82.098	5234	137	5053	450	5448	0.0629575729812731	0.122265966869176	1134	99400	80524
GCA_021130785.1-JAJKGG010009734.1-4878-9915-+-GCA_918358865.1:rnd-2_family-43	GCA_017312745.1-BOPP01000187.1-1942259-1947762-+-GCA_918358865.1:rnd-2_family-43	696	851632	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Gryllus_bimaculatus	RC/Helitron	359	761.15	82.159	5207	137	5035	450	5430	0.0759930210768864	0.107392044638205	834	99400	80524
GCA_020423425.1-CM035592.1-115692050-115697421-C-GCA_918358865.1:rnd-5_family-2504	GCA_918358865.1-OU911092.1-17907972-17913886-C-GCA_918358865.1:rnd-5_family-2504	851445	533770	GCA_918358865.1:rnd-5_family-2504	GCA_918358865.1:rnd-5_family-2504	Chrysopa_pallens	Melinaea_marsaeus_rileyi	DNA/Academ-1	375	665.33514	99.178	5352	30	5371	21	5371	0.00677888634812229	0.00233159634450973	3588	26435	8909
GCA_020423425.1-CM035592.1-115692050-115697421-C-GCA_918358865.1:rnd-5_family-2504	GCA_907165245.1-OU015603.1-942474-947691-C-GCA_918358865.1:rnd-5_family-2504	851445	484954	GCA_918358865.1:rnd-5_family-2504	GCA_918358865.1:rnd-5_family-2504	Chrysopa_pallens	Habrosyne_pyritoides	DNA/Academ-1	375	665.33514	98.698	5223	30	5242	21	5217	0.00579970209532662	0.00423747322875054	3555	75104	19164
GCA_905171775.1-LR991680.1-177702999-177708083-+-RTEX-1_LeLe_RTEX_Leptobrachium	GCA_905171765.1-LR991671.1-281974994-281980704-C-RTEX-1_LeLe_RTEX_Leptobrachium	950	1397099	RTEX-1_LeLe_RTEX_Leptobrachium	RTEX-1_LeLe_RTEX_Leptobrachium	Rana_temporaria	Bufo_bufo	LINE/RTE-X	270	298.424	96.925	5106	5	5084	5709	620	0.0160410015276719	0.0317097291182934	3828	100337	80500
GCA_019009955.1-CM032231.1-12650231-12655837-C-GCA_019009955.1:rnd-5_family-1550	GCA_020423425.1-CM035591.1-28431949-28437247-C-GCA_019009955.1:rnd-5_family-1550	951	857987	GCA_019009955.1:rnd-5_family-1550	GCA_019009955.1:rnd-5_family-1550	Riptortus_pedestris	Chrysopa_pallens	RC/Helitron	374	743.8	94.672	5161	1	5111	18	5100	0.033456674008776	0.0193900335436526	2526	99642	24908
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911091.1-18230996-18236109-C-GCA_000762945.2:rnd-6_family-2710	851446	338912	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	97.212	4949	13	4932	16	4929	0.00706741513633772	0.0270560576342198	2598	99129	80521
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911089.1-18796407-18801514-C-GCA_000762945.2:rnd-6_family-2710	851446	338913	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	97.113	4953	9	4932	10	4922	0.00624170052614853	0.0281960855450054	2598	99129	80521
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_907165245.1-OU015603.1-2657666-2662531-C-GCA_000762945.2:rnd-6_family-2710	851446	338907	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Habrosyne_pyritoides	RC/Helitron	343	1100.062	97.425	4893	69	4932	1	4845	0.00673420725773707	0.00108716180935748	2598	99118	24757
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-12501999-12513288-+-GCA_000762945.2:rnd-6_family-2710	851446	8230	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	96.799	4967	1	4932	5105	189	0.0105531483711176	0.0216865162158283	2574	99129	80521
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911082.1-38971490-38976466-C-GCA_000762945.2:rnd-6_family-2710	851446	338896	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	96.991	4919	43	4932	1	4876	0.0122145926320858	0.0231360755654828	2634	99129	80521
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-16587378-16592422-+-GCA_000762945.2:rnd-6_family-2710	851446	351888	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	95.885	4957	3	4932	5040	180	0.0131948691022527	0.0224234025835192	2562	99129	80521
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010113914.1-62-5132-C-GCA_000762945.2:rnd-6_family-2710	851446	851370	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	95.831	4965	1	4932	28	4957	0.0228699600544868	0.0298696542019695	2601	79847	20118
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010000223.1-3698641-3703616-C-GCA_000762945.2:rnd-6_family-2710	851446	851371	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	95.634	4947	13	4928	42	4943	0.0268796188264146	0.0264811182108047	2607	79847	20118
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010000223.1-3752478-3757429-C-GCA_000762945.2:rnd-6_family-2710	851446	851348	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	95.143	4962	2	4932	27	4923	0.0313951506166808	0.0293762346316713	2289	79847	20118
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010183417.1-6569654-6574574-C-GCA_000762945.2:rnd-6_family-2710	851446	851556	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	95.09	4949	13	4932	24	4892	0.0187091045920249	0.036544840934216	2541	79847	20118
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991672.1-12446245-12450879-C-GCA_905171775.1:ltr-1_family-384	1451	1398798	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	96.538	4651	1	4649	1	4634	0.0144243241563449	0.068484392034294	4188	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991670.1-377789022-377793655-C-GCA_905171775.1:ltr-1_family-384	1451	1398794	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	96.517	4651	1	4649	1	4633	0.012970049627474	0.072136344172836	4188	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991669.1-447098114-447102709-C-GCA_905171775.1:ltr-1_family-384	1451	1398902	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	96.572	4609	1	4608	1	4595	0.0136572314372518	0.0699871037527963	4188	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991667.1-533482057-533486653-C-GCA_905171775.1:ltr-1_family-384	1451	1399080	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	95.593	4652	1	4649	1	4596	0.0151055665461517	0.0736049470345436	4146	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991673.1-122748636-122753232-C-GCA_905171775.1:ltr-1_family-384	1451	1399084	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	95.55	4652	1	4649	1	4596	0.0130092879098518	0.077943036624637	4146	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991673.1-113199233-113203829-C-GCA_905171775.1:ltr-1_family-384	1451	1399088	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	95.486	4652	1	4649	1	4596	0.0155627005820752	0.0787560424234863	4146	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991667.1-836853987-836858583-C-GCA_905171775.1:ltr-1_family-384	1451	1399093	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	95.443	4652	1	4649	1	4596	0.0154793784341977	0.0786812220698551	4146	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991670.1-247825168-247829763-C-GCA_905171775.1:ltr-1_family-384	1451	1399094	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	95.443	4652	1	4649	1	4595	0.0139707626258802	0.0801967747895021	4146	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991671.1-143234801-143239251-C-GCA_905171775.1:ltr-1_family-384	1451	1399061	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	97.038	4456	1	4456	1	4450	0.0137210858588143	0.0677111463569481	4179	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991669.1-580967624-580972080-C-GCA_905171775.1:ltr-1_family-384	1451	1399044	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	97.038	4456	1	4456	1	4456	0.0154116006772678	0.0670047138378537	4188	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991675.1-169385127-169389595-C-GCA_905171775.1:ltr-1_family-384	1451	1399021	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	96.973	4460	1	4460	1	4454	0.0148435919445194	0.0670950138457651	4182	1517	942
GCA_905171775.1-LR991690.1-114979428-114984079-C-GCA_905171775.1:ltr-1_family-384	GCA_905171765.1-LR991670.1-440492861-440497335-C-GCA_905171775.1:ltr-1_family-384	1451	1399018	GCA_905171775.1:ltr-1_family-384	GCA_905171775.1:ltr-1_family-384	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	96.973	4460	1	4460	1	4460	0.0158038934306714	0.0705247825258339	4188	1517	942
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010000750.1-852048-856736-+-GCA_000762945.2:rnd-6_family-2710	851446	851349	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	95.66	4700	265	4932	4674	29	0.0221520847395848	0.0343226213687937	2481	79847	20118
GCA_019009955.1-CM032231.1-12650231-12655837-C-GCA_019009955.1:rnd-5_family-1550	GCA_020882235.1-CM037036.1-11139419-11144200-C-GCA_002778355.1:rnd-4_family-2845	951	876	GCA_019009955.1:rnd-5_family-1550	GCA_002778355.1:rnd-4_family-2845	Riptortus_pedestris	Schizaphis_graminum	RC/Helitron	435	638	95.312	4608	260	4822	205	4778	0.0182646920701722	0.055489445259182	4110	99648	80511
GCA_019009955.1-CM032231.1-12650231-12655837-C-GCA_019009955.1:rnd-5_family-1550	GCA_020882235.1-CM037035.1-22448992-22453716-C-GCA_002778355.1:rnd-4_family-2845	951	872	GCA_019009955.1:rnd-5_family-1550	GCA_002778355.1:rnd-4_family-2845	Riptortus_pedestris	Schizaphis_graminum	RC/Helitron	435	638	95.226	4608	260	4822	146	4721	0.0191729117081108	0.057943741991314	4122	99648	80511
GCA_907164885.1-OU015496.1-70160238-70166593-C-GCA_907164885.1:rnd-5_family-1946	GCA_002891405.2-NEVH01020940.1-2507235-2512245-+-Helitron-2_PM_Helitron_Petromyzon	765	800	GCA_907164885.1:rnd-5_family-1946	Helitron-2_PM_Helitron_Petromyzon	Dolomedes_plantarius	Cryptotermes_secundus	RC/Helitron	343	1100.062	90.753	4726	291	4998	4930	224	0.0762561513874265	0.103261356380684	3003	96179	80519
GCA_907164885.1-OU015499.1-49559652-49565460-+-GCA_907164885.1:rnd-5_family-1946	GCA_002891405.2-NEVH01005285.1-23417-28414-C-Helitron-2_PM_Helitron_Petromyzon	764	776	GCA_907164885.1:rnd-5_family-1946	Helitron-2_PM_Helitron_Petromyzon	Dolomedes_plantarius	Cryptotermes_secundus	RC/Helitron	343	1100.062	90.724	4722	777	5483	4772	85	0.075638812239147	0.124232294074699	3516	96179	80519
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911091.1-18230996-18236109-C-GCA_000762945.2:rnd-6_family-2710	852443	338912	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	86.034	5177	1	5016	4928	16	0.0464880230024317	0.0748217948348051	1419	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911089.1-18796407-18801514-C-GCA_000762945.2:rnd-6_family-2710	852443	338913	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	85.976	5177	1	5016	4921	14	0.0466523465497409	0.0758702268369376	1413	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_907165245.1-OU015603.1-2657666-2662531-C-GCA_000762945.2:rnd-6_family-2710	852443	338907	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Habrosyne_pyritoides	RC/Helitron	343	1100.062	86.181	5116	1	4961	4844	3	0.0560253931595734	0.0626130733518824	1425	99118	24757
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_905475395.1-FR997759.1-10656099-10661083-+-GCA_000762945.2:rnd-6_family-2710	852443	851442	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Chrysoperla_carnea	RC/Helitron	343	1100.062	86.358	5058	1	4898	186	4984	0.0445139014851709	0.0712533747668303	1419	91295	22720
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-12501999-12513288-+-GCA_000762945.2:rnd-6_family-2710	852443	8230	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	85.69	5192	1	5030	190	5104	0.0514086262634078	0.058386725554815	1419	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911082.1-38971490-38976466-C-GCA_000762945.2:rnd-6_family-2710	852443	338896	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	85.873	5146	1	4987	4875	1	0.0441646521994292	0.0444255760880516	1302	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-19350848-19355976-+-GCA_000762945.2:rnd-6_family-2710	852443	338909	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	85.374	5203	1	5019	185	5119	0.0580675937197788	0.0646200488385633	1362	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911089.1-15488105-15493194-+-GCA_000762945.2:rnd-6_family-2710	852443	338915	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	85.326	5186	1	5016	186	5079	0.0531004805505658	0.0660030676717746	1431	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010002939.1-2951561-2956517-+-GCA_000762945.2:rnd-6_family-2710	852443	851372	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	85.223	5177	1	5017	30	4945	0.0569462818588963	0.105174860608628	1434	79847	20118
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911089.1-14729001-14734140-+-GCA_000762945.2:rnd-6_family-2710	852443	338928	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	84.925	5194	1	5016	190	5109	0.0637001757299421	0.0689500422875826	1392	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-16587378-16592422-+-GCA_000762945.2:rnd-6_family-2710	852443	351888	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	84.828	5174	1	5016	181	5030	0.0526939204340559	0.058554447057489	1422	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-18789085-18794106-C-GCA_000762945.2:rnd-6_family-2710	852443	342691	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	84.976	5185	1	5019	4919	7	0.0628694621815087	0.0557131685644285	1311	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010113914.1-62-5132-C-GCA_000762945.2:rnd-6_family-2710	852443	851370	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	84.917	5178	1	5016	4956	38	0.0568620930549514	0.105407737683759	1437	79847	20118
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010000223.1-3698641-3703616-C-GCA_000762945.2:rnd-6_family-2710	852443	851371	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	84.764	5172	4	5016	4943	42	0.0648712297171598	0.0920716657216671	1491	79847	20118
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010156281.1-11510-16386-+-GCA_000762945.2:rnd-6_family-2710	852443	851522	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	84.773	5116	1	4961	30	4872	0.072271656664257	0.126960103863037	1404	79847	20118
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_918358865.1-OU911094.1-792956-797951-+-GCA_000762945.2:rnd-6_family-2710	852443	338904	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Melinaea_marsaeus_rileyi	RC/Helitron	343	1100.062	85.697	4922	1	4768	186	4852	0.0568331967693448	0.0777437571297172	1218	99129	80521
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010172204.1-62927-67865-+-GCA_000762945.2:rnd-6_family-2710	852443	851523	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	84.483	5175	1	5016	28	4927	0.0674335360461235	0.0970079243129017	1437	79847	20118
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010002354.1-112211-117097-+-GCA_000762945.2:rnd-6_family-2710	852443	851450	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	84.657	5123	1	4969	30	4875	0.0611784306899157	0.116252120233323	1296	79847	20118
GCA_015342795.1-CM027189.1-84858713-84863744-+-GCA_000762945.2:rnd-6_family-2710	GCA_019457785.1-JADODY010000223.1-3752478-3757429-C-GCA_000762945.2:rnd-6_family-2710	852443	851348	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Vandiemenella_viatica	RC/Helitron	343	1100.062	84.517	5167	1	5016	4922	38	0.0650225265142716	0.0913488884003019	1344	79847	20118
